latitude	longitude	geometry	coordinates	@id	Loading Dock X Coordinates	Loading Dock Y Coordinates	Loading Dock Details	brand	brand:en	brand:wikidata	brand:wikipedia	building	currency:EUR	name	name:en	opening_hours	opening_hours:covid19	shop	addr:city	addr:housenumber	addr:postcode	addr:street	brand:el	name:el	payment:cash	payment:debit_cards	phone	website	alt_name	operator	branch	int_name	source	wheelchair	building:levels	delivery	email	addr:housename	addr:country	addr:province	amenity	facebook	parking	twitter	payment:cards	payment:credit_cards	condition	level	organic	landuse	addr:district	short_name	short_name:en	contact:phone	addr:unit	contact:email	contact:fax	contact:website	vegan	old_name	payment:coins	payment:mastercard	payment:notes	payment:visa	recycling_type	name:de	name:ru	atm	indoor	cuisine	note	ref	addr:interpolation	toilets:wheelchair	addr:place	addr:neighborhood	name:int	payment:credit_card	diet:vegan	start_date	clothes	description	contact:facebook	contact:messenger	vegetarian	payment:bitcoin	name:ko	payment:american_express	payment:contactless	payment:diners_club	payment:visa_electron
23.7368148	37.9295238	Polygon	23.7368148,37.9295238,23.7369208,37.9294135,23.7369281,37.9294179,23.7369338,37.929412,23.7370634,37.9294894,23.7370577,37.9294954,23.7370671,37.929501,23.7370603,37.9295081,23.7369468,37.9296261,23.7369147,37.9296069,23.7369289,37.929592,23.7368148,37.9295238	way/659717132								yes		AB Shop & Gp				supermarket																																																																									
23.6590201	37.9797869	Polygon	23.6590201,37.9797869,23.6588524,37.9794698,23.6590228,37.9794138,23.6591904,37.979731,23.6590201,37.9797869	way/661817476				ΑΒ Βασιλόπουλος				house						supermarket				Γρηγορίου Λαμπράκη																																																																					
23.6528089	37.987945	Polygon	23.6528089,37.987945,23.6526493,37.9880063,23.6524832,37.9878917,23.6527003,37.9878044,23.6528089,37.987945	way/662444274				Σκλαβενίτης				yes						supermarket																																																																									
23.7711623	38.0383242	Polygon	23.7711623,38.0383242,23.7710049,38.0381407,23.7713874,38.0379372,23.7715095,38.0378723,23.771622,38.0380034,23.7716488,38.0379892,23.7716937,38.0380415,23.771514,38.0381375,23.7711623,38.0383242	way/664197539								yes	yes	Σκλαβενίτης		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket				Αλαμάνας																																																																					
23.8131082	38.0720227	Polygon	23.8131082,38.0720227,23.8130319,38.071748,23.8131761,38.0717313,23.8133468,38.0719718,23.8133214,38.0720068,23.8131082,38.0720227	way/668312663				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes	yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Κηφισιά	2	14561	Λεβίδου	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			+302108082812 +302108082813	https://www.ab.gr/storedetails/kifisia			ΚΗΦΙΣΙΑ																																																												
23.7015503	38.0052357	Polygon	23.7015503,38.0052357,23.7017824,38.0050295,23.701809,38.0050059,23.7021576,38.0052495,23.7018989,38.0054793,23.7015503,38.0052357	way/669644944				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes	yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Περιστέρι	54	12131	Εθνάρχου Μακαρίου	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			+302105770538 +302105771401	https://www.ab.gr/storedetails/peristeri-1-eth-makarioy			ΠΕΡΙΣΤΕΡΙ 1																																																												
23.6364867	37.9306488	Polygon	23.6364867,37.9306488,23.6363172,37.9306282,23.6363353,37.9305516,23.6363668,37.9304187,23.636469,37.9304301,23.6365338,37.9304373,23.6365053,37.9305537,23.6364867,37.9306488	way/682008036				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης	yes		Σκλαβενίτης	Sklavenitis			supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
23.7665065	38.0661015	Polygon	23.7665065,38.0661015,23.766554,38.0660598,23.7666245,38.065998,23.7667459,38.0658914,23.7669665,38.0660598,23.7667184,38.0662647,23.7665065,38.0661015	way/685075941				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης	yes	yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
23.7672807	38.0523646	Polygon	23.7672807,38.0523646,23.7671842,38.052249,23.7673136,38.0521811,23.7672955,38.0521792,23.767288,38.0521748,23.7672881,38.052166,23.7672923,38.0521558,23.7673485,38.0521261,23.7673718,38.0521138,23.7673933,38.0521392,23.7674671,38.0521007,23.767523,38.0520711,23.7675273,38.0520762,23.7675689,38.0521256,23.7676199,38.0521831,23.7672807,38.0523646	way/707853662								yes	yes	BioArt		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Νέο Ηράκλειο	408	14122	Ηρακλείου									Ν. Ηράκλειο																		only					302102827622		info@bioart.gr	302102827922	https://bioart.gr	yes																																
23.7428431	37.9277302	Polygon	23.7428431,37.9277302,23.7428176,37.9276647,23.7431261,37.9275991,23.7431972,37.9277789,23.7429424,37.9278487,23.7428914,37.9277218,23.7428431,37.9277302	way/750818072				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes		ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00	Mo-Fr 07:00-21:00; Sa 07:00-20:00	supermarket	Άγιος Δημήτριος		17342	ΠΑΤΜΟΥ & ΤΖΑΒΕΛΛΑ	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			302109936659	https://www.ab.gr/storedetails/ag-dimitrios-3-patmoy			ΑΓ.ΔΗΜΗΤΡΙΟΣ 3 ΠΑΤΜΟΥ																																																												
23.68852	38.0086951	Polygon	23.68852,38.0086951,23.6885267,38.0084117,23.6889088,38.0084099,23.6888774,38.0085127,23.6888616,38.0086384,23.6886279,38.0086473,23.6886256,38.0086898,23.68852,38.0086951	way/787676292				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes	yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Περιστέρι	25	12131	Καρπενησίου	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			+302105780628 +302105744528	https://www.ab.gr/storedetails/peristeri-2-karpenisioy			ΠΕΡΙΣΤΕΡΙ 2 ΚΑΡΠΕΝΗΣΙΟΥ																																																												
23.6767876	37.99277	Polygon	23.6767876,37.99277,23.676619,37.9925838,23.6767948,37.9924839,23.6767372,37.9924112,23.6769562,37.9922897,23.6771695,37.9926273,23.6770819,37.992672,23.6770405,37.9926167,23.6767876,37.99277	way/787684605				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes		ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αιγάλεω	261	12244	Ιερά Οδός	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			+302105313901 +302105313902 +302105313941 +302105313945	https://www.ab.gr/storedetails/aigaleo			ΑΙΓΑΛΕΩ																																																												
23.7872008	38.0602617	Polygon	23.7872008,38.0602617,23.7870747,38.0599935,23.7874207,38.0598858,23.7875414,38.0601604,23.7872008,38.0602617	way/787877322				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes	yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Πεύκη	48	15121	Ειρήνης	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			+302106129474 +302106129476	https://www.ab.gr/storedetails/peyki			ΠΕΥΚΗ																																																												
23.8542821	37.9616978	Polygon	23.8542821,37.9616978,23.8545353,37.9615877,23.8544453,37.9613607,23.8546606,37.9612179,23.8548548,37.9613003,23.8548842,37.9613504,23.85453,37.9618208,23.8544416,37.9617794,23.8544078,37.9618244,23.854344,37.9617946,23.8543818,37.9617444,23.8542821,37.9616978	way/788247631				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes		ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Παιανία	76	19002	Λ. Λαυρίου	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			302106028080	https://www.ab.gr/storedetails/paiania			ΠΑΙΑΝΙΑ																																																												
23.873989	37.9084522	Polygon	23.873989,37.9084522,23.8739419,37.9081681,23.8743938,37.9081215,23.8744409,37.9084056,23.8743259,37.9084175,23.873989,37.9084522	way/788252512				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος	yes		ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00	Mo-Fr 07:00-21:00; Sa 07:00-20:00	supermarket	Κορωπί	26-28	19400	Αττικής	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			302106022305	https://www.ab.gr/storedetails/koropi			ΚΟΡΩΠΙ																																																												
23.7965545	38.0918814	Polygon	23.7965545,38.0918814,23.7968361,38.0915342,23.7971168,38.0916551,23.7972719,38.0917219,23.7974021,38.091778,23.7973833,38.0919342,23.7965545,38.0918814	way/803372089								yes	yes	Θανόπουλος		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Κηφισιά	38	14564	Ελαιών					302106201878	https://thanopoulos.gr/			Ν. Κηφισιά																																																												
23.8127354	38.0884386	Polygon	23.8127354,38.0884386,23.812868,38.088349,23.8129141,38.0883377,23.8129112,38.0883127,23.8129487,38.0883093,23.8129544,38.0883365,23.8130481,38.0883252,23.8131086,38.0883252,23.8131648,38.0883388,23.8130783,38.0885747,23.813051,38.0885713,23.812976,38.0885906,23.8129227,38.0886065,23.8129155,38.088586,23.8127354,38.0884386	way/803374501								yes	yes	Θανόπουλος		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Νέα Ερυθραία	164	14671	Χαριλάου Τρικούπη					302106254504	https://thanopoulos.gr/			Ν. Ερυθραία																																																												
23.866646	38.005791	Polygon	23.866646,38.005791,23.8666104,38.0056624,23.8669191,38.0056093,23.8669547,38.0057379,23.866646,38.005791	way/852164762								yes		Bioart				supermarket																															only																																										
23.6599542	37.9711506	Polygon	23.6599542,37.9711506,23.6601848,37.97103,23.6602894,37.9711548,23.6601768,37.9712203,23.6601714,37.9712394,23.6600159,37.9712309,23.6599542,37.9711506	way/859470050								yes		MyMarket				supermarket	Νίκαια			Αγησιλάου																																																																					
37.9186627	23.7012652	Point		node/280285942				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9178633	23.7074682	Point		node/280293146														supermarket																																																																									
38.0030214	23.7442487	Point		node/491046099				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης																																				Kolossaio																															
38.0049087	23.7173688	Point		node/613128972				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
38.0028422	23.7139455	Point		node/615147261				Γαλαξίας	Galaxias	Q5518063	el:Γαλαξίας (σούπερ μάρκετ)		yes	Γαλαξίας	Galaxias	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Γαλαξίας	Γαλαξίας										yes																																																									
37.9230852	23.6987074	Point		node/617995627				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
38.0086767	23.7140127	Point		node/619346220				Lidl		Q151954	en:Lidl		yes	Lidl		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Σεπόλια			Κωνσταντινουπόλεως																																																																					
37.9996884	23.72121	Point		node/624174283										MARKET IN		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	12	10445	Ευαλκίδου					21 0854 7436	market-in.gr																																																															
37.9305175	23.6968378	Point		node/670368231														supermarket																																																																									
37.9861984	23.7575195	Point		node/708531359										My market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	40	11521	Δημητρίου Σούτσου						https://www.mymarket.gr/																																																															
37.992529	23.7609946	Point		node/732098493				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	71	11524	Πανόρμου	Σκλαβενίτης	Σκλαβενίτης			21 0692 1777	sklavenitis.gr																																																															
37.9952834	23.7690378	Point		node/732108673				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης										yes																																																									
37.9875008	23.7620167	Point		node/732202455				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα				Σκλαβενίτης	Σκλαβενίτης	yes	yes																				yes															yes	yes	yes	yes	container																										
37.9925057	23.7637164	Point		node/733638002				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9719261	23.7447164	Point		node/739204138										OK! anytime market		Mo-Su 08:00-23:00		supermarket																																																																									
37.9717903	23.7477478	Point		node/739205897				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00		supermarket	Αθήνα	38	11634	Σπύρου Μερκούρη	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος				https://www.ab.gr/storedetails/pagkrati			ΠΑΓΚΡΑΤΙ																																																												
37.9764365	23.7616146	Point		node/763644474				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket	Ζωγράφου	24	15771	Ούλωφ Πάλμε	Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9889379	23.7468829	Point		node/764413423				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9866569	23.7403946	Point		node/764413428				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης										no																																																									
38.0370218	23.7105874	Point		node/776016584				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Ίλιον		13122	Ιπποδαμείας	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
37.984257	23.7865757	Point		node/817069849										ΑΒ Βασιλοπουλος		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Παπάγος	116-118	15669	Πίνδου					+30 210 6510603	https://www.ab.gr/						yes																																																									
37.9997533	23.7357334	Point		node/819453381										AB		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket		35		Αγίου Μελετίου												yes																																																									
38.0258466	23.8335333	Point		node/888615571				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης		yes	Σκλαβενίτης	Sklavenitis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
